 rowkey	date	refer-url	http-code
events.ohio.com/movies/show/7658-meet-the-spartans	2008-01-25 15:28:40	www.google.com/search	200
calendar.boston.com/search	2008-01-25 15:28:41	calendar.boston.com/search	200
www.zvents.com/search	2008-01-25 15:28:41	www.zvents.com/search	200
events.marinij.com/search	2008-01-25 15:28:42	events.marinij.com/movies	200
calendar.boston.com/boston-ma/venues/show/271772-j-j-foleys	2008-01-25 15:28:45	calendar.boston.com/search	200
events.la.com/alhambra-ca/venues/show/46341-edwards-renaissance-stadium-14	2008-01-25 15:28:46	events.la.com/movies/show/1466-michael-clayton	200
events.squeezeoc.com/movies	2008-01-25 15:28:49	events.squeezeoc.com/redondo-beach-ca/venues/show/454244-amc-southbay-galleria-16	200
calendar.denverpost.com/search	2008-01-25 15:28:55	calendar.denverpost.com/search	200
events.contracostatimes.com/concord-ca/venues/show/16649-community-youth-center-concord-campus	2008-01-25 15:28:56	events.contracostatimes.com/search	200
www.zvents.com/movies/theaters	2008-01-25 15:28:57	www.zvents.com/movies	200
calendar.boston.com/search	2008-01-25 15:28:58	calendar.boston.com/search	200
www.zvents.com/search	2008-01-25 15:28:59	www.zvents.com/windsor-on/venues/show/45710-cineplex-odeon-devonshire-mall	200
www.zvents.com/philadelphia-pa/venues/show/456004-free-library-of-philadelphia-andorra-branch	2008-01-25 15:29:00	www.zvents.com/search	200
events.enctoday.com/new-bern-nc/events/show/80758313-bridal-expo	2008-01-25 15:29:02	www.google.com/search	200
events.ohio.com/movies/show/4353-juno	2008-01-25 15:29:02	events.ohio.com/hudson-oh/venues/show/42463-regal-hudson-cinema-10	200
www.zvents.com/woodridge-il/venues/show/44596-amc-loews-woodridge-18	2008-01-25 15:29:03	www.google.com/search	200
calendar.denverpost.com/search	2008-01-25 15:29:04	calendar.denverpost.com/search	200
events.squeezeoc.com/costa-mesa-ca/events/show/1138469-orange-county-market-place	2008-01-25 15:29:05	aolsearch.aol.com/aol/search	200
www.zvents.com/roseville-mn/venues/show/47387-amc-rosedale-14	2008-01-25 15:29:06	www.google.com/search	200
events.ocregister.com/search	2008-01-25 15:29:09	events.ocregister.com/tustin-ca/venues/show/101334-amc-tustin-14	200
calendar.denverpost.com/search	2008-01-25 15:29:09	www.google.com/search	200
www.zvents.com/conway-sc/venues/show/270239-rivertown-stadium-12	2008-01-25 15:29:12	www.zvents.com/search	200
events.contracostatimes.com/search	2008-01-25 15:29:12	events.contracostatimes.com/search	200
events.triangle.com/movies/show/7658-meet-the-spartans	2008-01-25 15:29:13	events.triangle.com/movies/show/7658-meet-the-spartans	200
www.zvents.com/movies/show/7658-meet-the-spartans	2008-01-25 15:29:13	www.zvents.com/ashburn-va/venues/show/65030-fox-cinemas	200
events.mercurynews.com/movies/show/3610-im-not-there	2008-01-25 15:29:14	origin.mercurynews.com/ci_7507446	200
www.zvents.com/search	2008-01-25 15:29:15	www.zvents.com/search	200
www.zvents.com/san-antonio-tx/venues/show/369544-club-antro	2008-01-25 15:29:16	www.google.com/search	200
www.zvents.com/movies/show/6680-i-am-legend	2008-01-25 15:29:16	www.zvents.com/mountainside-nj/venues/show/41660-amc-loews-mountainside-10	200
calendar.boston.com/boston-ma/venues/show/67540-channel-cafe	2008-01-25 15:29:17	calendar.boston.com/search	200
events.redlandsdailyfacts.com/	2008-01-25 15:29:18	events.redlandsdailyfacts.com/santa-monica-ca/events/show/80393991-2008-the-los-angeles-art-show	200
www.zvents.com/brewster-ny/venues/show/353723-fiesta-mexicana	2008-01-25 15:29:19	www.google.com/search	200
www.zvents.com/movies/show/8686-27-dresses	2008-01-25 15:29:23	www.zvents.com/conway-sc/venues/show/270239-rivertown-stadium-12	200
events.contracostatimes.com/concord-ca/venues/show/16649-community-youth-center-concord-campus	2008-01-25 15:29:23	events.contracostatimes.com/search	200
www.zvents.com/san-francisco-ca/events/show/81204090-r-kellys-trapped-in-the-closet-sing-a-long	2008-01-25 15:29:24	www.google.com/search	200
www.zvents.com/daly-city-ca/events/show/80663663-golden-gate-kennel-club-all-breed-dog-shows	2008-01-25 15:29:24	www.google.com/search	200
calendar.boston.com/	2008-01-25 15:29:25	www.boston.com/	200
events.ocregister.com/search	2008-01-25 15:29:27	events.ocregister.com/search	200
events.ohio.com/search	2008-01-25 15:29:29	events.ohio.com/search	200
events.thedestinlog.com/fort-walton-beach-fl/venues/show/42731-regal-sun-plaza-stadium	2008-01-25 15:29:34	www.google.com/search	200
calendar.boston.com/hingham-ma/venues/show/226167-square-cafe	2008-01-25 15:29:36	www.alltheweb.com/search	200
www.zvents.com/venues/show_theater_showtimes/44386	2008-01-25 15:29:37	www.zvents.com/mystic-ct/venues/show/44386-olde-mistick-village-cinema	200
calendar.denverpost.com/wheat-ridge-co/events/show/80695983-battletech-virtual-reality-simulator-training	2008-01-25 15:29:37	calendar.denverpost.com/search	200
www.zvents.com/search	2008-01-25 15:29:38	www.zvents.com/search	200
www.zvents.com/search	2008-01-25 15:29:38	www.zvents.com/search	200
events.ocregister.com/search	2008-01-25 15:29:43	events.ocregister.com/search	200
www.zvents.com/search	2008-01-25 15:29:43	www.zvents.com/clifton-nj/venues/show/45007-amc-clifton-commons	200
events.ocregister.com/tustin-ca/venues/show/101334-amc-tustin-14	2008-01-25 15:29:45	www.google.com/search	200
events.detnews.com/search	2008-01-25 15:29:46	events.detnews.com/search	200
calendar.boston.com/search	2008-01-25 15:29:48	www.boston.com/thingstodo/	200
events.triangle.com/search	2008-01-25 15:29:51	events.triangle.com/search	200
events.ocregister.com/search	2008-01-25 15:29:51	events.ocregister.com/search	200
www.zvents.com/movies/show/1464-one-missed-call	2008-01-25 15:29:56	www.zvents.com/grand-blanc-mi/venues/show/47423-ncg-trillium-cinema	200
www.zvents.com/katy-tx/venues/show/47349-alamo-mason-park	2008-01-25 15:29:56	www.google.com/search	200
events.eastvalleytribune.com/scottsdale-az/venues/show/30909-parmigiano-italian-bistro	2008-01-25 15:29:57	www.google.com/search	200
calendar.denverpost.com/movies	2008-01-25 15:29:59	calendar.denverpost.com/	200
events.squeezeoc.com/ontario-ca/venues/show/44611-edwards-ontario-mountain-village-stadium-14	2008-01-25 15:29:59	www.google.com/search	200
calendar.denverpost.com/	2008-01-25 15:30:00	www.google.com/search	200
www.zvents.com/la-mirada-ca/venues/show/46525-la-mirada-dollar-movie-7	2008-01-25 15:30:00	www.google.com/search	200
calendar.boston.com/boston-ma/venues/show/69292-red-hat-cafe	2008-01-25 15:30:02	calendar.boston.com/search	200
www.zvents.com/venues/show_theater_showtimes/47004	2008-01-25 15:00:04	www.zvents.com/tyler-tx/venues/show/47004-time-square-cinema	200
events.idahostatesman.com/search	2008-01-25 15:00:07	www.idahostatesman.com/	200
www.zvents.com/venues/show_theater_showtimes/44421	2008-01-25 15:00:08	www.zvents.com/decatur-il/venues/show/44421-gkc-strand	200
calendar.boston.com/cambridge-ma/venues/show/18848-river-gods	2008-01-25 15:00:08	calendar.boston.com/search	200
www.zvents.com/search	2008-01-25 15:00:09	www.zvents.com/	200
calendar.boston.com/search	2008-01-25 15:00:11	calendar.boston.com/search	200
calendar.denverpost.com/venues/show_theater_showtimes/43671	2008-01-25 15:00:12	calendar.denverpost.com/aurora-co/venues/show/43671-century-16-aurora	200
calendar.boston.com/waltham-ma/venues/show/22592-temple-beth-israel-coffeehouse	2008-01-25 15:00:12	search.mywebsearch.com/mywebsearch/AJmain.jhtml	200
www.zvents.com/venues/add_parent_venue/457692	2008-01-25 15:00:14	www.zvents.com/gettysburg-pa/venues/show/457692-mcclellans-tavern-in-the-best-western-hotel-gettysburg	200
events.eastvalleytribune.com/tempe-az/events/show/81284320-anjelah-johnson	2008-01-25 15:00:15	www.google.com/search	200
www.zvents.com/search	2008-01-25 15:00:18	www.zvents.com/search	200
www.zvents.com/url/redir/303824	2008-01-25 15:00:19	www.zvents.com/sacramento-ca/events/show/81238919-katt-williams	302
www.zvents.com/	2008-01-25 15:00:19	www.stumbleupon.com/refer.php	200
www.zvents.com/des-moines-ia/venues/show/44412-nova-cinema-10	2008-01-25 15:00:22	www.google.com/search	200
events.ocregister.com/venues/show_theater_showtimes/42208	2008-01-25 15:00:23	events.ocregister.com/city-of-industry-ca/venues/show/42208-pacific-vineland-drive-in-4	200
calendar.boston.com/boston-ma/events/show/80280096-avenue-q-boston	2008-01-25 15:00:25	calendar.boston.com/search	200
www.zvents.com/fort-lauderdale-fl/venues/show/42779-sunrise-cinemas-gateway	2008-01-25 15:00:26	search.yahoo.com/search	200
www.zvents.com/red-bank-nj/events/show/61723629-styx	2008-01-25 15:00:26	www.google.com/search	200
calendar.boston.com/search	2008-01-25 15:00:29	calendar.boston.com/search	200
events.detnews.com/search	2008-01-25 15:00:31	events.detnews.com/	200
www.zvents.com/search	2008-01-25 15:00:31	www.zvents.com/	200
www.zvents.com/movies/show/4452-cloverfield	2008-01-25 15:00:31	www.zvents.com/el-paso-tx/venues/show/46491-cinemark-west-12	200
www.zvents.com/carson-city-nv/venues/show/223966-galaxy-fandango	2008-01-25 15:00:33	www.google.com/search	200
www.zvents.com/merrimack-nh/venues/show/46992-merrimack-cinemagic	2008-01-25 15:00:35	www.google.com/search	200
calendar.boston.com/search	2008-01-25 15:00:35	calendar.boston.com/search	200
www.zvents.com/venues/show_theater_showtimes/43830	2008-01-25 15:00:36	www.zvents.com/okmulgee-ok/venues/show/43830-orpheum-theatre	200
events.mercurynews.com/santa-clara-ca/venues/show/455296-santa-clara-senior-center	2008-01-25 15:00:38	www.google.com/search	200
www.zvents.com/welcome/set_location	2008-01-25 15:00:39	www.zvents.com/gresham-or/venues/show/42685-regal-stark-street-stadium-10	302
calendar.denverpost.com/denver-co/venues/show/233358-red-dragon-chinese-restaurant	2008-01-25 15:00:40	www.google.com/search	200
www.zvents.com/	2008-01-25 15:00:42	www.zvents.com/	200
www.zvents.com/	2008-01-25 15:00:42	www.stumbleupon.com/refer.php	200
www.zvents.com/venues/show_theater_showtimes/43830	2008-01-25 15:00:43	www.zvents.com/okmulgee-ok/venues/show/43830-orpheum-theatre	200
www.zvents.com/chesapeake-va/venues/show/42492-regal-greenbrier-cinema-13	2008-01-25 15:00:46	www.ask.com/web	200
www.zvents.com/url/redir/263687	2008-01-25 15:00:46	www.zvents.com/rochester-ny/events/show/80984676-mandy-patinkin	302
www.zvents.com/los-angeles-ca/events/show/80387333-chinese-new-year-spectacular	2008-01-25 15:00:47	search.yahoo.com/search	200
www.zvents.com/partners/manage_design/220	2008-01-25 15:00:47	www.zvents.com/partners/manage_design/220	200
calendar.boston.com/search	2008-01-25 15:00:48	calendar.boston.com/lynn-ma/venues/show/18768-boston-street-cafe	200
calendar.boston.com/boston-ma/venues/show/454223-calderwood-pavilion	2008-01-25 15:00:48	search.yahoo.com/search	200
www.zvents.com/welcome/set_location	2008-01-25 15:00:49	www.zvents.com/	302
events.mercurynews.com/search	2008-01-25 15:00:50	events.mercurynews.com/search	200
events.getoutaz.com/search	2008-01-25 15:00:50	events.getoutaz.com/search	200
www.zvents.com/traverse-city-mi/venues/show/43604-gkc-horizon-10	2008-01-25 15:00:51	www.google.com/search	200
calendar.boston.com/arlington-ma/venues/show/268377-toraya	2008-01-25 15:00:51	calendar.boston.com/search	200
events.detnews.com/search	2008-01-25 15:01:00	events.detnews.com/search	200
events.themonitor.com/search	2008-01-25 15:01:00	events.themonitor.com/	200
calendar.boston.com/search	2008-01-25 15:01:00	boston.com/ae/restaurants/	200
events.eastvalleytribune.com/scottsdale-az/venues/show/17288-sandbar-mexican-grill	2008-01-25 15:01:03	search.live.com/results.aspx	200
events.idahostatesman.com/events/update/81257913-rush	2008-01-25 15:01:03	events.idahostatesman.com/events/edit/81257913	302
www.zvents.com/movies/show/1711-enchanted	2008-01-25 15:01:06	www.zvents.com/glendale-az/venues/show/47385-amc-westgate-20	200
www.zvents.com/search	2008-01-25 15:01:06	www.stumbleupon.com/refer.php	200
calendar.boston.com/boston-ma/venues/show/21038-mantra	2008-01-25 15:01:07	calendar.boston.com/search	200
calendar.boston.com/search	2008-01-25 15:01:11	www.boston.com/ae/restaurants/	200
events.ohio.com/search	2008-01-25 15:01:11	events.ohio.com/search	200
www.zvents.com/performers/show/42088-marilyn-manson	2008-01-25 15:01:12	www.stumbleupon.com/refer.php	200
www.zvents.com/search	2008-01-25 15:01:12	www.zvents.com/performers/show/965573-kyla-pitcher	200
calendar.boston.com/newton-ma/venues/show/572171-pie-bakery-cafe	2008-01-25 15:01:15	www.google.com/search	200
events.themonitor.com/	2008-01-25 15:01:16	www.themonitor.com/sections/mcallen-texas-activities/	200
www.zvents.com/search	2008-01-25 15:01:17	www.zvents.com/	200
www.zvents.com/sharon-ma/venues/show/42257-sharon-cinemas-8	2008-01-25 15:01:21	www.google.com/search	200
calendar.boston.com/boston-ma/venues/show/467769-the-estate	2008-01-25 15:01:21	www.google.com/search	200
www.zvents.com/search	2008-01-25 15:01:21	www.zvents.com/search	200
www.zvents.com/cms/queued_venues/1362066;edit	2008-01-25 15:01:27	www.zvents.com/cms/queued_venues	200
www.zvents.com/coeur-dalene-id/venues/show/47026-regal-cinemas-riverstone-stadium-14	2008-01-25 15:01:27	www.google.com/search	200
www.zvents.com/search	2008-01-25 15:01:27	www.zvents.com/search	200
calendar.boston.com/boston-ma/events/show/80645726-the-little-dog-laughed	2008-01-25 15:01:27	calendar.boston.com/search	200
calendar.boston.com/search	2008-01-25 15:01:28	calendar.boston.com/search	200
calendar.boston.com/	2008-01-25 15:01:29	www.boston.com/thingstodo/	200
www.zvents.com/performers/show/42088-marilyn-manson	2008-01-25 15:01:29	www.stumbleupon.com/refer.php	200
events.triangle.com/raleigh-nc/events/show/80879234-high-school-musical	2008-01-25 15:01:29	events.triangle.com/raleigh-nc/events/show/49388553-broadway-series-south-presents-cats	200
www.zvents.com/norman-ok/venues/show/573063-norman-music-festival	2008-01-25 15:01:29	www.google.com/search	200
events.detnews.com/search	2008-01-25 15:01:29	events.detnews.com/search	200
www.zvents.com/movies/show/4353-juno	2008-01-25 15:01:30	www.zvents.com/movies	200
calendar.boston.com/search	2008-01-25 15:01:31	calendar.boston.com/search	200
www.zvents.com/austin-tx/events/show/9802628-austin-symphony-february-pops-air-supply	2008-01-25 15:01:31	www.zvents.com/austin-tx/venues/show/37706-riverbend-centre	200
www.zvents.com/venues/show_theater_showtimes/45353	2008-01-25 15:01:31	www.zvents.com/altus-ok/venues/show/45353-heritage-park-theatre	200
events.newsherald.com/	2008-01-25 15:01:31	www.legacy.com/NewsHerald/Obituaries.asp	200
calendar.denverpost.com/movies/theaters	2008-01-25 15:01:32	calendar.denverpost.com/movies	200
www.zvents.com/search	2008-01-25 15:01:34	www.zvents.com/search	200
www.zvents.com/cms/edit_source/1220	2008-01-25 15:01:34	www.zvents.com/cms/source_detail/1220	200
www.zvents.com/bellevue-ne/venues/show/45729-twin-creek-cinema	2008-01-25 15:01:35	search.yahoo.com/search	200
www.zvents.com/venues/show_theater_showtimes/45353	2008-01-25 15:01:36	www.zvents.com/altus-ok/venues/show/45353-heritage-park-theatre	200
calendar.boston.com/search	2008-01-25 15:01:36	calendar.boston.com/search	200
www.zvents.com/monterey-ca/venues/show/7524-century-cinemas-at-del-monte-center	2008-01-25 15:01:36	www.google.com/search	200
www.zvents.com/movies/show/7658-meet-the-spartans	2008-01-25 15:01:37	www.zvents.com/search	200
www.zvents.com/welcome/set_location	2008-01-25 15:01:37	www.zvents.com/	302
www.zvents.com/events	2008-01-25 15:01:38	www.zvents.com/	302
www.zvents.com/performers/show/847303-Regina-King	2008-01-25 15:01:39	search.live.com/results.aspx	302
www.zvents.com/hamilton-on/venues/show/42017-cineplex-odeon-upper-james	2008-01-25 15:01:42	ca.search.yahoo.com/search	200
www.zvents.com/delson-qc/venues/show/43461-cineplex-odeon-delson	2008-01-25 15:01:42	www.google.ca/search	200
www.zvents.com/cms/edit_source/7423	2008-01-25 15:01:43	www.zvents.com/cms/source_detail/7423	200
events.thedestinlog.com/search	2008-01-25 15:01:45	events.thedestinlog.com/search	200
www.zvents.com/images/add_image	2008-01-25 15:01:47	www.zvents.com/milpitas-ca/events/show/81296515-http-www-internetwealthgroup-org-calendar-html	302
www.zvents.com/plainville-ct/venues/show/45438-amc-loews-plainville-20	2008-01-25 15:01:48	search.yahoo.com/search;_ylt=Asoz_5es.PYElk_lAkeUN0Z82PAI	200
calendar.denverpost.com/search	2008-01-25 15:01:49	calendar.denverpost.com/search	200
calendar.boston.com/cambridge-ma/events/show/81129506-friday-night-lights-comedy-with-rick-jenkins	2008-01-25 15:01:50	calendar.boston.com/search	200
www.zvents.com/baltimore-md/events/show/81238928-no-apologies-tour-featuring-chris-rock	2008-01-25 15:01:50	www.google.com/search	200
www.zvents.com/performers/show/42088-marilyn-manson	2008-01-25 15:01:53	www.stumbleupon.com/refer.php	200
calendar.boston.com/boston-ma/venues/show/454223-calderwood-pavilion	2008-01-25 15:01:53	calendar.boston.com/boston-ma/events/show/80645726-the-little-dog-laughed	200
events.emeraldcoast.com/fort-walton-beach-fl/venues/show/371436-sheraton-four-points-hotel	2008-01-25 15:01:53	events.emeraldcoast.com/search	200
www.zvents.com/performers/show/994875-matt-zeiner-band	2008-01-25 15:01:53	www.google.it/search	200
calendar.denverpost.com/movies	2008-01-25 15:01:55	www.denverpost.com/movies	200
events.ocregister.com/movies/show/1391-atonement	2008-01-25 15:01:57	events.ocregister.com/fullerton-ca/venues/show/41631-amc-fullerton-20	200
calendar.denverpost.com/denver-co/venues/show/47275-harkins-northfield-18	2008-01-25 15:01:58	www.google.com/search	200
www.zvents.com/search	2008-01-25 15:01:59	www.zvents.com/search	200
www.zvents.com/movies/show/7658-meet-the-spartans	2008-01-25 15:01:59	www.zvents.com/wausau-wi/venues/show/43495-marcus-crossroad-cinemas	200
calendar.boston.com/search	2008-01-25 15:02:00	calendar.boston.com/search	200
calendar.denverpost.com/denver-co/events/show/80680043-marx-in-soho	2008-01-25 15:02:02	calendar.denverpost.com/search	200
events.detnews.com/search	2008-01-25 15:02:02	events.detnews.com/search	200
www.zvents.com/movies/show/1006-the-savages	2008-01-25 15:02:02	www.zvents.com/squirrel-hill-pa/venues/show/42314-cinemagic-squirrel-hill-theatre	200
calendar.boston.com/cambridge-ma/venues/show/545700-small-plates	2008-01-25 15:02:03	www.google.com/search	200
www.zvents.com/okemos-mi/venues/show/42120-amc-meridian-mall-6	2008-01-25 15:02:03	www.google.com/search	200
www.zvents.com/schenectady-ny/venues/show/47523-bow-tie-cinemas-movieland	2008-01-25 15:02:03	www.google.com/search	200
events.kfdm.com/	2008-01-25 15:02:04	events.kfdm.com/galveston-tx/venues/show/477794-the-sunflower-bakery-and-cafe	200
events.mercurynews.com/san-jose-ca/venues/show/49669-maranatha-christian-center	2008-01-25 15:02:05	www.google.com/search	403
events.contracostatimes.com/movies/geocode	2008-01-25 15:02:07	events.contracostatimes.com/movies/show/5609-rambo	200
www.zvents.com/performers/show/1884-reba-mcentire	2008-01-25 15:02:08	www.stumbleupon.com/refer.php	200
events.detnews.com/detroit-mi/venues/show/11843-fox-theatre	2008-01-25 15:02:08	events.detnews.com/detroit-mi/events/show/81277110-sesame-street-live	200
events.mercurynews.com/venues/new	2008-01-25 15:02:11	events.mercurynews.com/san-jose-ca/venues/show/49669-maranatha-christian-center	403
calendar.denverpost.com/lakewood-co/venues/show/46367-united-artists-colorado-mills-stadium-16	2008-01-25 15:02:14	search.msn.com/results.aspx	200
events.ocregister.com/tustin-ca/venues/show/373618-the-winery-restaurant-bar	2008-01-25 15:02:15	search.live.com/results.aspx	200
www.zvents.com/images/image_form/	2008-01-25 15:02:16	www.zvents.com/farmington-mo/venues/show/591647-farmington-civic-center	200
www.zvents.com/mesilla-nm/venues/show/45081-fountain-theatre-mesilla-valley	2008-01-25 15:02:18	www.google.com/search	200
calendar.boston.com/	2008-01-25 15:02:19	www.google.com/search	200
www.zvents.com/wausau-wi/venues/show/43495-marcus-crossroad-cinemas	2008-01-25 15:02:19	www.google.com/search	200
www.zvents.com/bryan-tx/venues/show/47346-aggieland-premiere-cinema-16	2008-01-25 15:02:19	www.google.com/search	200
calendar.boston.com/boston-ma/venues/show/369858-clink	2008-01-25 15:02:22	calendar.boston.com/search	200
calendar.boston.com/search	2008-01-25 15:02:23	www.boston.com/ae/restaurants/	200
calendar.denverpost.com/highlands-ranch-co/venues/show/42337-amc-highlands-ranch-24	2008-01-25 15:02:24	calendar.denverpost.com/movies/show/5053-national-treasure-book-of-secrets	200
www.zvents.com/events	2008-01-25 15:02:24	www.zvents.com/batavia-il/venues/show/43451-randall-15-imax	302
www.zvents.com/leawood-ks/venues/show/42339-amc-town-center-20	2008-01-25 15:02:26	www.google.com/search	200
www.zvents.com/	2008-01-25 15:02:26	www.zvents.com/movies/show/7658-meet-the-spartans	200
www.zvents.com/cms/source_detail/1105	2008-01-25 15:02:27	www.zvents.com/cms/edit_source/1105	200
www.zvents.com/vancouver-bc/venues/show/472720-steamworks-gastown	2008-01-25 15:02:28	www.zvents.com/vancouver-bc/events/show/80608178-vso-tea-and-trumpets-a-british-celebration	200
www.zvents.com/search	2008-01-25 15:02:29	www.zvents.com/search	200
www.zvents.com/bryan-tx/venues/show/47346-aggieland-premiere-cinema-16	2008-01-25 15:02:29	www.google.com/search	200
events.mercurynews.com/milpitas-ca/venues/show/51062-milpitas-sports-center	2008-01-25 15:02:30	www.google.com/search	200
www.zvents.com/	2008-01-25 15:02:31	www.zvents.com/	200
www.zvents.com/oakville-on/venues/show/44170-amc-winston-churchill-24	2008-01-25 15:02:31	www.google.ca/search	200
www.zvents.com/denver-co/movies	2008-01-25 15:02:31	search.yahoo.com/search	200
www.zvents.com/cms/update_source/1085	2008-01-25 15:02:32	www.zvents.com/cms/edit_source/1085	302
events.detnews.com/grosse-pointe-mi/venues/show/566121-van-elslander-cancer-center	2008-01-25 15:02:33	www.google.com/search	200
events.shelbystar.com/fort-mill-sc/venues/show/355358-captain-steves-family-seafood-restaurant	2008-01-25 15:02:34	aolsearch.aol.com/aol/search	200
www.zvents.com/performers/show/446222-aaron-hewson	2008-01-25 15:02:36	www.google.com.au/search	200
www.zvents.com/savannah-tn/venues/show/43881-southgate-cinemas	2008-01-25 15:02:37	maps.google.com/maps	200
calendar.boston.com/search	2008-01-25 15:02:40	calendar.boston.com/search	200
www.zvents.com/aberdeen-wa/venues/show/41679-southshore-mall-cinemas	2008-01-25 15:02:40	search.yahoo.com/search;_ylt=A0oGkyhVappHC0MBqndXNyoA	200
www.zvents.com/lake-geneva-wi/venues/show/44519-geneva-4-theatre	2008-01-25 15:02:40	www.google.com/search	200
events.ocregister.com/	2008-01-25 15:02:40	events.ocregister.com/irvine-ca/events/show/75695636-singles-night-wine-tasting	200
www.zvents.com/search	2008-01-25 15:02:43	www.zvents.com/	200
calendar.boston.com/search	2008-01-25 15:02:43	calendar.boston.com/search	200
events.triangle.com/search	2008-01-25 15:02:44	triangle.com/	200
events.eastvalleytribune.com/phoenix-az/venues/show/154118-new-jersey-italian-grocery	2008-01-25 15:02:44	www.google.com/search	200
calendar.thenewstribune.com/tacoma-wa/venues/show/40293-union-station	2008-01-25 15:02:45	search.msn.com/results.aspx	200
calendar.boston.com/search	2008-01-25 15:02:47	www.boston.com/ae/restaurants/	200
calendar.boston.com/search	2008-01-25 15:02:48	calendar.boston.com/search	200
www.zvents.com/search	2008-01-25 15:02:48	www.zvents.com/	200
events.ohio.com/barberton-oh/venues/show/46139-lake-cinema-8	2008-01-25 15:02:50	www.google.com/search	200
www.zvents.com/cms/source_detail/7745	2008-01-25 15:02:52	www.zvents.com/cms/edit_source/7745	200
events.marinij.com/search	2008-01-25 15:02:53	events.marinij.com/movies	200
www.zvents.com/temecula-ca/events/show/81251099-heat-2008-311-mos-def-moby-clipse-girl-talk-circa-survive	2008-01-25 15:02:53	www.zvents.com/search	200
www.zvents.com/venues	2008-01-25 15:02:53	www.zvents.com/venues	200
www.zvents.com/anchorage-ak/venues/show/46201-alaska-experience-theatre	2008-01-25 15:02:54	www.zvents.com/venues/edit/46201	200
www.zvents.com/search	2008-01-25 15:02:56	www.zvents.com/search	200
www.zvents.com/movies/show/4452-cloverfield	2008-01-25 15:02:58	www.zvents.com/plainfield-in/venues/show/47219-rave-motion-pictures-metropolis-18	200
www.zvents.com/norton-shores-mi/venues/show/43182-jack-loeks-cinema-carousel	2008-01-25 15:02:59	www.google.com/search	200
events.ocregister.com/brea-ca/venues/show/39129-evangelical-christian-credit-union-eccu	2008-01-25 15:03:01	search.msn.com/results.aspx	200
www.zvents.com/performers/show/42088-marilyn-manson	2008-01-25 15:03:02	www.stumbleupon.com/refer.php	200
www.zvents.com/cms/source_detail/6851	2008-01-25 15:03:02	www.zvents.com/cms/edit_source/6851	200
www.zvents.com/san-francisco-ca/venues/show/28852-amc-van-ness-14	2008-01-25 15:03:03	www.google.com/search	200
www.zvents.com/movies/show/1757-no-country-for-old-men	2008-01-25 15:03:04	www.zvents.com/eatontown-nj/venues/show/41803-amc-loews-monmouth-mall-15	200
events.ocregister.com/newport-beach-ca/venues/show/25738-edwards-island-7	2008-01-25 15:03:05	www.google.com/search	200
www.zvents.com/holland-pa/venues/show/450971-black-bull-restaurant	2008-01-25 15:03:05	www.google.com/search	200
calendar.boston.com/search	2008-01-25 15:03:06	calendar.boston.com/search	200
www.zvents.com/humble-tx/venues/show/41910-amc-deerbrook-mall-24	2008-01-25 15:03:06	search.yahoo.com/search	200
www.zvents.com/performers	2008-01-25 15:03:07	www.zvents.com/performers/show/825169-philippe-berghella	200
www.zvents.com/search	2008-01-25 15:03:08	www.zvents.com/search	200
www.zvents.com/search	2008-01-25 15:03:09	www.zvents.com/search	200
calendar.boston.com/search	2008-01-25 15:03:09	calendar.boston.com/search	200
www.zvents.com/waxahachie-tx/venues/show/42225-movies-at-buffalo-creek	2008-01-25 15:03:10	www.google.com/search	200
www.zvents.com/fargo-nd/venues/show/44081-century-10	2008-01-25 15:03:11	www.zvents.com/movies/show/5609-rambo	200
events.la.com/los-angeles-ca/venues/show/278323-nokia-theatre	2008-01-25 15:03:12	www.google.com/search	200
calendar.boston.com/search	2008-01-25 15:03:12	calendar.boston.com/search	200
www.zvents.com/holtsville-ny/venues/show/46325-island-16-cinema-de-lux	2008-01-25 15:03:13	www.google.com/search	200
events.pressdemo.com/kenwood-ca/venues/show/278287-robert-ferguson-observatory	2008-01-25 15:03:13	events.pressdemo.com/search	403
www.zvents.com/altamonte-springs-fl/venues/show/46266-picture-show-at-altamonte	2008-01-25 15:03:16	search.yahoo.com/search	200
www.zvents.com/movies/show/3286-first-sunday	2008-01-25 15:03:17	www.zvents.com/bellevue-ne/venues/show/45729-twin-creek-cinema	200
events.detnews.com/	2008-01-25 15:03:18	detnews.com/apps/pbcs.dll/section	200
events.triangle.com/search	2008-01-25 15:03:19	www.triangle.com/	200
www.zvents.com/goshen-in/venues/show/43852-linway-plaza-cinema-9	2008-01-25 15:03:24	www.google.com/search	200
calendar.denverpost.com/movies/show/3302-untraceable	2008-01-25 15:03:25	calendar.denverpost.com/search	200
www.zvents.com/welcome/locations/	2008-01-25 15:03:25	www.zvents.com/holtsville-ny/venues/show/46325-island-16-cinema-de-lux	200
www.zvents.com/maumee-oh/venues/show/514007-showcase-fallen-timbers-14	2008-01-25 15:03:25	www.google.com/search	200
calendar.boston.com/search	2008-01-25 15:03:26	calendar.boston.com/	200
events.enctoday.com/raleigh-nc/venues/show/467988-long-view-center	2008-01-25 15:03:28	www.google.com/search	200
calendar.denverpost.com/search	2008-01-25 15:03:30	calendar.denverpost.com/search	200
events.ocregister.com/search	2008-01-25 15:03:33	events.ocregister.com/	200
www.zvents.com/cms/create_note	2008-01-25 15:03:33	www.zvents.com/cms/source_detail/1072#	200
